state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
RI,11.5,330675,6079429,.054392498,0,Master only (1),,,1,,.63899058,,,.59500003,0,.034474622,.034474637,1
RI,12,248197,6079429,.040825751,.062786415,Matched (3),,,1,,.63899058,,,.59500003,0,.025875855,.025875868,1
RI,12.5,179709,6079429,.029560206,0,Master only (1),,,1,,.63899058,,,.59500003,0,.018735617,.018735627,1
RI,13,124503,6079429,.020479411,.043954074,Matched (3),,,1,,.63899058,,,.59500003,0,.012980099,.012980105,1
RI,13.5,83854,6079429,.013793086,0,Master only (1),,,1,,.63899058,,,.59500003,0,.0087422244,.0087422282,1
RI,14,54522,6079429,.0089682862,.01906986,Matched (3),,,1,,.63899058,,,.59500003,0,.0056842086,.0056842114,1
RI,14.5,34456,6079429,.0056676432,0,Master only (1),,,1,,.63899058,,,.59500003,0,.0035922208,.0035922225,1
RI,15,21241,6079429,.0034939172,.0063710422,Matched (3),,,1,,.63899058,,,.59500003,0,.0022144869,.0022144881,1
RI,15.5,12660,6079429,.0020824345,0,Master only (1),,,1,,.63899058,,,.59500003,0,.0013198722,.0013198728,1
RI,16,7318,6079429,.0012037327,.0049996609,Matched (3),,,1,,.63899058,,,.59500003,0,.00076294038,.00076294073,1
RI,16.5,4071,6079429,.00066963595,0,Master only (1),,,1,,.63899058,,,.59500003,0,.00042442337,.00042442358,1
