state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
VA,16,6816,905288,.0075339391,.005419916,Matched (3),,,1,,.17264061,,,.87,0,.0056731268,.0056735487,1
VA,16.5,5242,905288,.0057941475,0,Master only (1),,,1,,.17264061,,,.87,0,.0043630474,.004363372,1
VA,17,3982,905288,.00440143,.007505775,Matched (3),,,1,,.17264061,,,.87,0,.0033143181,.0033145647,1
VA,17.5,3112,905288,.0034397915,0,Master only (1),,,1,,.17264061,,,.87,0,.0025901953,.0025903881,1
VA,18,2291,905288,.0025323143,.0013849383,Matched (3),,,1,,.17264061,,,.87,0,.0019068564,.0019069983,1
VA,18.5,1729,905288,.001911118,0,Master only (1),,,1,,.17264061,,,.87,0,.0014390898,.0014391969,1
VA,19,1328,905288,.0014678801,.00045776044,Matched (3),,,1,,.17264061,,,.87,0,.0011053275,.0011054097,1
VA,19.5,928,905288,.0010257476,0,Master only (1),,,1,,.17264061,,,.87,0,.00077239756,.00077245501,1
VA,20,650,905288,.00071846542,.010442835,Matched (3),,,1,,.17264061,,,.87,0,.00054101122,.00054105144,1
VA,20.5,478,905288,.00052834849,0,Master only (1),,,1,,.17264061,,,.87,0,.00039785137,.00039788097,1
VA,21,362,905288,.00040013,.00088590215,Matched (3),,,1,,.17264061,,,.87,0,.00030130162,.00030132403,1
VA,21.5,285,905288,.00031501948,0,Master only (1),,,1,,.17264061,,,.87,0,.00023721262,.00023723027,1
VA,22,190,905288,.00021001298,2.9527232e-07,Matched (3),,,1,,.17264061,,,.87,0,.00015814175,.0001581535,1
VA,22.5,113,905288,.00012490245,0,Master only (1),,,1,,.17264061,,,.87,0,.000094052717,.000094059717,1
VA,23,86,905288,.000095058502,1.9668701e-06,Matched (3),,,1,,.17264061,,,.87,0,.00007157994,.000071585266,1
VA,23.5,70,905288,.000077373203,0,Master only (1),,,1,,.17264061,,,.87,0,.000058262747,.00005826708,1
VA,24,43,905288,.000047529251,.00023130303,Matched (3),,,1,,.17264061,,,.87,0,.00003578997,.000035792633,1
