state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
MA,20.5,202001,10876481,.018572381,0,Master only (1),,,1,,.36211726,,,.85000002,0,.0076932446,.0076932628,1
MA,21,158326,10876481,.014556813,.027179491,Matched (3),,,1,,.36211726,,,.85000002,0,.0060298746,.006029889,1
MA,21.5,122695,10876481,.011280827,0,Master only (1),,,1,,.36211726,,,.85000002,0,.0046728617,.0046728728,1
MA,22,93774,10876481,.0086217718,.017716603,Matched (3),,,1,,.36211726,,,.85000002,0,.0035714,.0035714086,1
MA,22.5,70756,10876481,.0065054502,0,Master only (1),,,1,,.36211726,,,.85000002,0,.0026947553,.0026947618,1
MA,23,52259,10876481,.0048047984,.0086626587,Matched (3),,,1,,.36211726,,,.85000002,0,.0019902936,.0019902983,1
MA,23.5,38563,10876481,.0035455604,0,Master only (1),,,1,,.36211726,,,.85000002,0,.0014686789,.0014686824,1
MA,24,27558,10876481,.0025337383,.010406838,Matched (3),,,1,,.36211726,,,.85000002,0,.0010495514,.0010495539,1
MA,24.5,19784,10876481,.001818981,0,Master only (1),,,1,,.36211726,,,.85000002,0,.00075347722,.00075347902,1
MA,25,14008,10876481,.0012879239,.0039294893,Matched (3),,,1,,.36211726,,,.85000002,0,.00053349725,.00053349853,1
MA,25.5,9926,10876481,.00091261661,0,Master only (1),,,1,,.36211726,,,.85000002,0,.00037803355,.00037803446,1
MA,26,6737,10876481,.00061941345,.0028172105,Matched (3),,,1,,.36211726,,,.85000002,0,.00025657986,.00025658048,1
MA,26.5,4506,10876481,.00041429076,0,Master only (1),,,1,,.36211726,,,.85000002,0,.00017161183,.00017161224,1
MA,27,3053,10876481,.00028069899,.0013766628,Matched (3),,,1,,.36211726,,,.85000002,0,.00011627405,.00011627433,1
MA,27.5,2073,10876481,.00019059582,0,Master only (1),,,1,,.36211726,,,.85000002,0,.000078950579,.000078950769,1
MA,28,1360,10876481,.00012504116,.00030188361,Matched (3),,,1,,.36211726,,,.85000002,0,.000051795847,.000051795971,1
MA,28.5,895,10876481,.000082288119,0,Master only (1),,,1,,.36211726,,,.85000002,0,.000034086239,.000034086319,1
MA,29,562,10876481,.000051671417,.00038327338,Matched (3),,,1,,.36211726,,,.85000002,0,.000021403872,.000021403923,1
MA,29.5,372,10876481,.000034202436,0,Master only (1),,,1,,.36211726,,,.85000002,0,.000014167688,.000014167722,1
MA,30,247,10876481,.000022709681,.00015073804,Matched (3),,,1,,.36211726,,,.85000002,0,9.4070401e-06,9.4070629e-06,1
MA,30.5,147,10876481,.000013515478,0,Master only (1),,,1,,.36211726,,,.85000002,0,5.5985215e-06,5.5985347e-06,1
MA,31,80,10876481,7.3553624e-06,0,Master only (1),,,1,,.36211726,,,.85000002,0,3.0468148e-06,3.0468220e-06,1
MA,31.5,46,10876481,4.2293332e-06,0,Master only (1),,,1,,.36211726,,,.85000002,0,1.7519184e-06,1.7519226e-06,1
MA,32,40,10876481,3.6776812e-06,1.3715961e-06,Matched (3),,,1,,.36211726,,,.85000002,0,1.5234074e-06,1.5234110e-06,1
MD,4,1020,2492816,.00040924689,.0025383579,Matched (3),,1,,.92723989,,1,.00040924689,.91000003,.00040924689,0,.00040924377,1
MD,4.5,2782,2492816,.0011162008,0,Master only (1),,1,,.92723989,,,,.91000003,.0010954477,0,.0010954393,1
MD,5,6590,2492816,.0026440558,.0071074027,Matched (3),,1,,.92723989,,,,.91000003,.0025948957,0,.0025948759,1
MD,5.5,12768,2492816,.0051228083,0,Master only (1),,1,,.92723989,,,,.91000003,.0050275614,0,.0050275233,1
